game,bat,name,pos,team
124,8,黃鈞聲,|(PH)|(C),ELEPHANT
124,9,陳江和,2B,ELEPHANT
124,9,黃仕豪,|(PH),ELEPHANT
126,1,張正偉,RF,ELEPHANT
126,2,陳子豪,CF,ELEPHANT
126,3,周思齊,LF,ELEPHANT
126,3,簡富智,|(LF),ELEPHANT
126,4,彭政閔,1B,ELEPHANT
126,4,陳偉漢,|(2B),ELEPHANT
126,5,許基宏,3B,ELEPHANT
126,5,黃仕豪,|(PH)|(1B),ELEPHANT
126,6,林威助,DH,ELEPHANT
126,7,王勝偉,SS,ELEPHANT
126,8,陳家駒,C,ELEPHANT
126,8,王峻杰,|(C),ELEPHANT
126,9,陳江和,2B(3B),ELEPHANT
127,1,張正偉,RF,ELEPHANT
127,2,陳子豪,CF,ELEPHANT
127,3,周思齊,LF,ELEPHANT
127,4,彭政閔,1B,ELEPHANT
127,5,許基宏,3B,ELEPHANT
127,6,林威助,DH,ELEPHANT
127,7,王勝偉,SS,ELEPHANT
127,8,陳家駒,C,ELEPHANT
127,9,陳江和,2B,ELEPHANT
129,1,張正偉,RF,ELEPHANT
129,2,陳子豪,LF,ELEPHANT
129,3,周思齊,DH,ELEPHANT
129,4,彭政閔,1B,ELEPHANT
129,5,許基宏,3B,ELEPHANT
129,5,黃仕豪,|(3B),ELEPHANT
129,6,張志豪,CF,ELEPHANT
129,7,王勝偉,SS,ELEPHANT
129,8,陳家駒,C,ELEPHANT
129,9,陳江和,2B,ELEPHANT
131,1,張正偉,RF,ELEPHANT
131,2,陳子豪,LF(CF),ELEPHANT
131,3,周思齊,DH,ELEPHANT
131,4,彭政閔,1B,ELEPHANT
131,5,許基宏,3B,ELEPHANT
131,5,黃仕豪,|(3B),ELEPHANT
131,6,張志豪,CF,ELEPHANT
131,6,林威助,|(LF),ELEPHANT
131,7,王勝偉,SS,ELEPHANT
131,8,陳家駒,C,ELEPHANT
131,9,陳江和,2B,ELEPHANT
133,1,張正偉,RF,ELEPHANT
133,2,陳子豪,CF,ELEPHANT
133,2,張志豪,|(CF),ELEPHANT
133,3,周思齊,LF,ELEPHANT
133,4,彭政閔,1B,ELEPHANT
133,5,耐克,DH,ELEPHANT
133,6,許基宏,3B,ELEPHANT
133,6,黃仕豪,|(PR)|(3B),ELEPHANT
133,7,王勝偉,SS,ELEPHANT
133,8,陳家駒,C,ELEPHANT
133,8,林威助,|(PH),ELEPHANT
133,8,王峻杰,|(C),ELEPHANT
133,9,陳江和,2B,ELEPHANT
133,9,陳偉漢,|(2B),ELEPHANT
135,1,張正偉,RF,ELEPHANT
135,2,張志豪,CF,ELEPHANT
135,3,周思齊,LF,ELEPHANT
135,3,陳弘桂,|(LF),ELEPHANT
135,4,彭政閔,1B,ELEPHANT
135,4,黃仕豪,|(PR)|(3B),ELEPHANT
135,5,耐克,2B,ELEPHANT
135,6,林威助,DH,ELEPHANT
135,6,陳子豪,|(PH),ELEPHANT
135,7,許基宏,3B(1B),ELEPHANT
135,8,陳家駒,C,ELEPHANT
135,9,王勝偉,SS,ELEPHANT
138,1,張正偉,RF,ELEPHANT
138,2,張志豪,CF,ELEPHANT
138,3,周思齊,DH,ELEPHANT
138,4,彭政閔,1B,ELEPHANT
138,5,許基宏,3B,ELEPHANT
138,6,陳子豪,LF,ELEPHANT
138,7,王勝偉,SS,ELEPHANT
138,7,陳偉漢,|(SS),ELEPHANT
138,8,陳家駒,C,ELEPHANT
138,9,陳江和,2B,ELEPHANT
140,1,張正偉,RF,ELEPHANT
140,2,張志豪,CF,ELEPHANT
140,3,周思齊,DH,ELEPHANT
140,4,彭政閔,1B,ELEPHANT
140,5,許基宏,3B,ELEPHANT
140,6,陳子豪,LF,ELEPHANT
140,7,王勝偉,SS,ELEPHANT
140,8,陳家駒,C,ELEPHANT
140,9,陳江和,2B,ELEPHANT
140,9,林威助,|(PH),ELEPHANT
140,9,陳偉漢,|(PR)|(2B),ELEPHANT
141,1,張正偉,RF,ELEPHANT
141,2,張志豪,CF,ELEPHANT
141,3,周思齊,DH,ELEPHANT
141,4,彭政閔,1B,ELEPHANT
141,5,陳子豪,LF,ELEPHANT
141,6,許基宏,3B,ELEPHANT
141,6,黃仕豪,|(PR)|(3B),ELEPHANT
141,7,王勝偉,SS,ELEPHANT
141,8,陳家駒,C,ELEPHANT
141,9,陳江和,2B,ELEPHANT
141,9,林威助,|(PH),ELEPHANT
141,9,陳偉漢,|(PR)|(2B),ELEPHANT
143,1,張正偉,RF,ELEPHANT
143,2,陳子豪,LF,ELEPHANT
143,3,周思齊,DH,ELEPHANT
143,4,彭政閔,1B,ELEPHANT
143,5,許基宏,3B,ELEPHANT
143,5,陳偉漢,|(PH)|(2B),ELEPHANT
143,6,張志豪,CF,ELEPHANT
143,7,王勝偉,SS,ELEPHANT
143,8,王峻杰,C,ELEPHANT
143,9,陳江和,2B(3B),ELEPHANT
145,1,張正偉,RF,ELEPHANT
145,2,陳子豪,CF,ELEPHANT
145,3,周思齊,LF,ELEPHANT
145,4,彭政閔,1B,ELEPHANT
145,5,林威助,DH,ELEPHANT
145,6,許基宏,3B,ELEPHANT
145,7,王勝偉,SS,ELEPHANT
145,8,陳家駒,C,ELEPHANT
145,9,潘萣翔,2B,ELEPHANT
148,1,張志豪,CF,ELEPHANT
148,2,陳子豪,LF,ELEPHANT
148,2,張正偉,|(PH),ELEPHANT
148,3,周思齊,RF,ELEPHANT
148,4,彭政閔,1B,ELEPHANT
148,4,黃仕豪,|(1B),ELEPHANT
148,4,林威助,|(PH),ELEPHANT
148,4,陳偉漢,|(2B),ELEPHANT
148,5,耐克,2B(1B),ELEPHANT
148,6,許基宏,DH,ELEPHANT
148,7,王勝偉,SS,ELEPHANT
148,8,王峻杰,C,ELEPHANT
148,8,陳家駒,|(C),ELEPHANT
148,9,陳江和,3B,ELEPHANT
150,1,張正偉,RF,ELEPHANT
150,2,張志豪,CF,ELEPHANT
150,3,周思齊,LF,ELEPHANT
150,4,彭政閔,1B,ELEPHANT
150,5,耐克,2B,ELEPHANT
150,5,黃仕豪,|(3B),ELEPHANT
150,6,許基宏,DH,ELEPHANT
150,7,王勝偉,SS,ELEPHANT
150,7,陳偉漢,|(SS),ELEPHANT
150,8,陳家駒,C,ELEPHANT
150,9,陳江和,3B(2B),ELEPHANT
151,1,張正偉,RF,ELEPHANT
151,2,張志豪,CF,ELEPHANT
151,2,陳子豪,|(PH)|(CF),ELEPHANT
151,3,周思齊,LF,ELEPHANT
151,3,蔡明覺,|(LF),ELEPHANT
151,4,彭政閔,1B,ELEPHANT
151,5,林威助,DH,ELEPHANT
151,6,許基宏,3B,ELEPHANT
151,7,王勝偉,SS,ELEPHANT
151,8,陳家駒,C,ELEPHANT
151,9,陳江和,2B,ELEPHANT
151,9,潘萣翔,|(PH)|(2B),ELEPHANT
153,1,張正偉,RF,ELEPHANT
153,2,張志豪,CF,ELEPHANT
153,3,周思齊,LF,ELEPHANT
153,4,彭政閔,1B,ELEPHANT
153,5,耐克,DH,ELEPHANT
153,6,許基宏,3B,ELEPHANT
153,7,王勝偉,SS,ELEPHANT
153,8,陳家駒,C,ELEPHANT
153,9,陳江和,2B,ELEPHANT
156,1,張正偉,RF,ELEPHANT
156,1,林威助,|(PH)|(LF),ELEPHANT
156,2,張志豪,CF,ELEPHANT
156,3,周思齊,LF(RF),ELEPHANT
156,4,彭政閔,1B,ELEPHANT
156,5,耐克,DH,ELEPHANT
156,5,陳子豪,|(PH),ELEPHANT
156,6,許基宏,3B,ELEPHANT
156,7,王勝偉,SS,ELEPHANT
156,8,陳家駒,C,ELEPHANT
156,8,陳智弘,|(PH)|(C),ELEPHANT
156,9,陳江和,2B,ELEPHANT
156,9,蔣智賢,|(PH),ELEPHANT
156,9,陳偉漢,|(2B),ELEPHANT
158,1,張正偉,RF,ELEPHANT
158,2,張志豪,CF,ELEPHANT
158,3,周思齊,DH,ELEPHANT
158,4,彭政閔,1B,ELEPHANT
158,5,許基宏,3B,ELEPHANT
158,6,陳子豪,LF,ELEPHANT
158,7,王勝偉,SS,ELEPHANT
158,8,王峻杰,C,ELEPHANT
158,8,林威助,|(PH),ELEPHANT
158,8,陳智弘,|(C),ELEPHANT
158,9,陳江和,2B,ELEPHANT
158,9,蔣智賢,|(PH)|(2B),ELEPHANT
160,1,張正偉,RF,ELEPHANT
160,2,張志豪,CF,ELEPHANT
160,3,周思齊,DH,ELEPHANT
160,4,彭政閔,1B,ELEPHANT
160,5,許基宏,3B,ELEPHANT
160,5,陳偉漢,|(2B),ELEPHANT
160,6,陳子豪,LF,ELEPHANT
160,7,王勝偉,SS,ELEPHANT
160,8,陳家駒,C,ELEPHANT
160,8,林威助,|(PH),ELEPHANT
160,8,陳智弘,|(C),ELEPHANT
160,9,陳江和,2B(3B),ELEPHANT
162,1,張正偉,RF,ELEPHANT
162,2,郭健瑜,CF,ELEPHANT
162,3,周思齊,LF,ELEPHANT
162,4,彭政閔,1B,ELEPHANT
162,5,林威助,DH,ELEPHANT
162,6,王勝偉,SS,ELEPHANT
162,7,潘萣翔,2B,ELEPHANT
162,8,陳家駒,C,ELEPHANT
162,9,陳江和,3B,ELEPHANT
164,1,張志豪,CF,ELEPHANT
164,2,陳子豪,LF,ELEPHANT
164,3,周思齊,RF,ELEPHANT
164,4,彭政閔,1B,ELEPHANT
164,5,許基宏,DH,ELEPHANT
164,6,蔣智賢,3B,ELEPHANT
164,7,王勝偉,SS,ELEPHANT
164,8,陳家駒,C,ELEPHANT
164,8,陳智弘,|(C),ELEPHANT
164,9,陳江和,2B,ELEPHANT
164,9,林威助,|(PH),ELEPHANT
164,9,陳偉漢,|(PR)|(2B),ELEPHANT
164,9,張正偉,|(PH),ELEPHANT
166,1,張正偉,RF,ELEPHANT
166,2,陳子豪,CF,ELEPHANT
166,3,周思齊,LF,ELEPHANT
166,4,彭政閔,1B,ELEPHANT
166,5,林威助,DH,ELEPHANT
166,6,許基宏,3B,ELEPHANT
166,7,王勝偉,SS,ELEPHANT
166,8,陳家駒,C,ELEPHANT
166,9,潘萣翔,2B,ELEPHANT
166,9,陳江和,|(2B),ELEPHANT
168,1,張正偉,RF,ELEPHANT
168,2,陳子豪,CF,ELEPHANT
168,2,郭健瑜,|(CF),ELEPHANT
168,3,周思齊,LF,ELEPHANT
168,4,彭政閔,1B,ELEPHANT
168,5,林威助,DH,ELEPHANT
168,6,許基宏,3B,ELEPHANT
168,6,潘萣翔,|(2B),ELEPHANT
168,7,王勝偉,SS,ELEPHANT
168,8,陳家駒,C,ELEPHANT
168,8,周聖訓,|(C),ELEPHANT
168,9,陳江和,2B(3B),ELEPHANT
170,1,簡富智,RF,ELEPHANT
170,2,張志強,2B(3B),ELEPHANT
170,3,張志豪,LF,ELEPHANT
170,3,郭健瑜,|(CF),ELEPHANT
170,4,彭政閔,DH,ELEPHANT
170,4,張正偉,|(PH),ELEPHANT
170,5,蘇緯達,1B,ELEPHANT
170,6,林王啟瑋,CF(LF),ELEPHANT
170,7,黃仕豪,3B,ELEPHANT
170,7,陳江和,|(2B),ELEPHANT
170,8,黃鈞聲,C,ELEPHANT
170,9,蔡明覺,SS,ELEPHANT
171,1,張正偉,RF,ELEPHANT
171,2,張志豪,CF,ELEPHANT
171,3,周思齊,LF,ELEPHANT
171,3,陳子豪,|(PH)|(LF),ELEPHANT
171,4,彭政閔,1B,ELEPHANT
171,5,許基宏,DH,ELEPHANT
171,6,蔣智賢,3B,ELEPHANT
171,6,陳偉漢,|(2B),ELEPHANT
171,7,王勝偉,SS,ELEPHANT
171,8,陳家駒,C,ELEPHANT
171,8,林威助,|(PH),ELEPHANT
171,8,陳智弘,|(C),ELEPHANT
171,9,陳江和,2B(3B),ELEPHANT
173,1,陳子豪,LF,ELEPHANT
173,2,張志豪,CF,ELEPHANT
173,3,周思齊,RF,ELEPHANT
173,4,彭政閔,1B,ELEPHANT
173,5,許基宏,DH,ELEPHANT
173,6,蔣智賢,3B,ELEPHANT
173,7,王勝偉,SS,ELEPHANT
173,8,陳家駒,C,ELEPHANT
173,8,林威助,|(PH),ELEPHANT
173,8,陳智弘,|(C),ELEPHANT
173,9,陳江和,2B,ELEPHANT
173,9,陳偉漢,|(2B),ELEPHANT
176,1,張正偉,RF,ELEPHANT
176,2,張志豪,CF,ELEPHANT
176,3,周思齊,DH,ELEPHANT
176,4,彭政閔,1B,ELEPHANT
176,5,許基宏,3B,ELEPHANT
176,6,蔣智賢,2B,ELEPHANT
176,7,陳子豪,LF,ELEPHANT
176,8,陳智弘,C,ELEPHANT
176,8,陳家駒,|(C),ELEPHANT
176,9,王勝偉,SS,ELEPHANT
178,1,張正偉,RF,ELEPHANT
178,2,張志豪,CF,ELEPHANT
178,3,周思齊,LF,ELEPHANT
178,4,彭政閔,1B,ELEPHANT
178,5,許基宏,DH,ELEPHANT
178,6,蔣智賢,3B,ELEPHANT
178,7,王勝偉,SS,ELEPHANT
178,7,林威助,|(PH),ELEPHANT
178,8,陳家駒,C,ELEPHANT
178,9,陳江和,2B,ELEPHANT
180,1,張正偉,RF,ELEPHANT
180,2,張志豪,CF,ELEPHANT
180,3,周思齊,LF,ELEPHANT
180,4,彭政閔,1B,ELEPHANT
180,5,許基宏,DH,ELEPHANT
180,6,蔣智賢,3B,ELEPHANT
180,7,王勝偉,SS,ELEPHANT
180,8,陳家駒,C,ELEPHANT
180,9,陳江和,2B,ELEPHANT
181,1,張正偉,RF,ELEPHANT
181,2,郭健瑜,CF,ELEPHANT
181,3,周思齊,LF,ELEPHANT
181,4,彭政閔,1B,ELEPHANT
181,5,林威助,DH,ELEPHANT
181,6,王勝偉,SS,ELEPHANT
181,7,潘萣翔,2B,ELEPHANT
181,8,陳家駒,C,ELEPHANT
181,9,陳江和,3B,ELEPHANT
183,1,張正偉,RF,ELEPHANT
183,2,張志豪,CF,ELEPHANT
183,3,周思齊,LF,ELEPHANT
183,4,彭政閔,1B,ELEPHANT
183,5,許基宏,DH,ELEPHANT
183,6,蔣智賢,3B,ELEPHANT
183,7,王勝偉,SS,ELEPHANT
183,8,陳智弘,C,ELEPHANT
183,8,林威助,|(PH),ELEPHANT
183,8,周聖訓,|(C),ELEPHANT
183,9,陳江和,2B,ELEPHANT
183,9,陳子豪,|(PH),ELEPHANT
183,9,黃仕豪,|(2B),ELEPHANT
185,1,張正偉,RF,ELEPHANT
185,2,張志豪,CF,ELEPHANT
185,3,周思齊,LF,ELEPHANT
185,4,彭政閔,1B,ELEPHANT
185,5,許基宏,DH,ELEPHANT
185,6,蔣智賢,3B,ELEPHANT
185,7,王勝偉,SS,ELEPHANT
185,8,周聖訓,C,ELEPHANT
185,8,陳家駒,|(PH),ELEPHANT
185,8,林威助,|(PH),ELEPHANT
185,8,陳智弘,|(C),ELEPHANT
185,9,陳江和,2B,ELEPHANT
187,1,張正偉,RF,ELEPHANT
187,2,張志豪,CF,ELEPHANT
187,2,陳子豪,|(CF),ELEPHANT
187,3,林威助,LF,ELEPHANT
187,4,彭政閔,1B,ELEPHANT
187,5,許基宏,DH,ELEPHANT
187,6,蔣智賢,3B,ELEPHANT
187,7,王勝偉,SS,ELEPHANT
187,8,陳家駒,C,ELEPHANT
187,8,陳偉漢,|(PR)|(2B),ELEPHANT
187,9,陳江和,2B,ELEPHANT
187,9,周思齊,|(PH),ELEPHANT
187,9,陳智弘,|(C),ELEPHANT
189,1,郭健瑜,CF,ELEPHANT
189,2,張志強,3B,ELEPHANT
189,3,張志豪,LF,ELEPHANT
189,3,簡富智,|(RF),ELEPHANT
189,4,彭政閔,DH,ELEPHANT
189,4,蔣智賢,|(PH),ELEPHANT
189,5,蘇緯達,1B,ELEPHANT
189,6,林王啟瑋,RF(LF),ELEPHANT
189,6,陳江和,|(2B),ELEPHANT
189,7,王勝偉,SS,ELEPHANT
189,7,曾陶鎔,|(PH)|(SS),ELEPHANT
189,8,林明杰,C,ELEPHANT
189,9,蔡明覺,2B(LF),ELEPHANT
192,1,張正偉,RF,ELEPHANT
192,1,林明杰,|(PH),ELEPHANT
192,1,郭健瑜,|(RF)                        (CF),ELEPHANT
192,2,王勝偉,SS,ELEPHANT
192,2,陳江和,|(2B),ELEPHANT
192,3,張志豪,DH,ELEPHANT
192,3,黃鈞聲,|(PH),ELEPHANT
192,4,周思齊,LF,ELEPHANT
192,4,林王啟瑋,|(LF),ELEPHANT
192,5,陳子豪,CF,ELEPHANT
192,5,彭政閔,|(RF),ELEPHANT
192,6,蘇緯達,1B,ELEPHANT
192,7,潘萣翔,2B,ELEPHANT
192,7,蔡明覺,|(2B)                        (SS),ELEPHANT
192,8,黃仕豪,3B,ELEPHANT
192,9,周聖訓,C,ELEPHANT
194,1,張正偉,RF,ELEPHANT
194,2,郭健瑜,LF(CF),ELEPHANT
194,3,張志豪,CF,ELEPHANT
194,3,周思齊,|(LF),ELEPHANT
194,4,彭政閔,1B,ELEPHANT
194,4,黃仕豪,|(PR)|(1B),ELEPHANT
194,5,蔣智賢,3B,ELEPHANT
194,5,陳江和,|(PR)|(2B),ELEPHANT
194,6,蘇緯達,DH,ELEPHANT
194,7,黃鈞聲,C,ELEPHANT
194,7,陳智弘,|(C),ELEPHANT
194,8,曾陶鎔,SS,ELEPHANT
194,9,張志強,2B(3B),ELEPHANT
196,1,張正偉,RF,ELEPHANT
196,2,陳子豪,CF,ELEPHANT
196,2,黃仕豪,|(2B),ELEPHANT
196,3,周思齊,LF,ELEPHANT
196,4,彭政閔,1B,ELEPHANT
196,5,許基宏,DH,ELEPHANT
196,6,蔣智賢,3B,ELEPHANT
196,7,王勝偉,SS,ELEPHANT
196,8,陳家駒,C,ELEPHANT
196,8,林威助,|(PH),ELEPHANT
196,8,陳智弘,|(C),ELEPHANT
196,9,陳江和,2B,ELEPHANT
196,9,張志豪,|(PH)|(CF),ELEPHANT
198,1,張正偉,RF,ELEPHANT
198,2,陳子豪,CF,ELEPHANT
198,3,周思齊,LF,ELEPHANT
198,4,彭政閔,1B,ELEPHANT
198,6,許基宏,3B,ELEPHANT
198,5,林威助,DH,ELEPHANT
198,7,王勝偉,SS,ELEPHANT
198,8,陳家駒,C,ELEPHANT
198,9,陳江和,2B,ELEPHANT
198,9,潘萣翔,|(PH)|(2B),ELEPHANT
200,1,張正偉,RF,ELEPHANT
200,2,陳子豪,CF,ELEPHANT
200,3,周思齊,LF,ELEPHANT
200,4,彭政閔,1B,ELEPHANT
200,5,許基宏,DH,ELEPHANT
200,6,蔣智賢,3B,ELEPHANT
200,7,王勝偉,SS,ELEPHANT
200,8,陳家駒,C,ELEPHANT
200,9,陳江和,2B,ELEPHANT
201,1,張正偉,RF,ELEPHANT
201,2,張志豪,CF,ELEPHANT
201,3,周思齊,LF,ELEPHANT
201,4,彭政閔,1B,ELEPHANT
201,5,許基宏,DH,ELEPHANT
201,6,蔣智賢,3B,ELEPHANT
201,7,王勝偉,SS,ELEPHANT
201,8,陳家駒,C,ELEPHANT
201,9,陳江和,2B,ELEPHANT
203,1,張正偉,RF,ELEPHANT
203,2,張志豪,CF,ELEPHANT
203,2,陳子豪,|(PR)|(CF),ELEPHANT
203,3,周思齊,LF,ELEPHANT
203,4,彭政閔,1B,ELEPHANT
203,5,許基宏,DH,ELEPHANT
203,6,蔣智賢,3B,ELEPHANT
203,7,王勝偉,SS,ELEPHANT
203,8,陳家駒,C,ELEPHANT
203,9,陳江和,2B,ELEPHANT
205,1,張正偉,RF,ELEPHANT
205,2,陳子豪,CF,ELEPHANT
205,3,周思齊,LF,ELEPHANT
205,4,彭政閔,1B,ELEPHANT
205,5,許基宏,DH,ELEPHANT
205,5,林威助,|(PH),ELEPHANT
205,6,蔣智賢,3B,ELEPHANT
205,7,王勝偉,SS,ELEPHANT
205,8,陳家駒,C,ELEPHANT
205,9,潘萣翔,2B,ELEPHANT
205,9,張志豪,|(PH),ELEPHANT
207,1,張志豪,CF,ELEPHANT
207,2,王勝偉,SS,ELEPHANT
207,2,許基宏,|(PH)|(3B),ELEPHANT
207,3,周思齊,RF(LF),ELEPHANT
207,4,彭政閔,1B,ELEPHANT
207,5,林威助,DH,ELEPHANT
207,6,蔣智賢,3B(2B),ELEPHANT
207,7,陳子豪,LF,ELEPHANT
207,7,張正偉,|(PH)|(RF),ELEPHANT
207,8,陳家駒,C,ELEPHANT
207,9,陳江和,2B,ELEPHANT
207,9,潘萣翔,|(PH)|(SS),ELEPHANT
209,1,張志豪,CF,ELEPHANT
209,2,王勝偉,SS,ELEPHANT
209,3,周思齊,RF(LF),ELEPHANT
209,4,彭政閔,1B,ELEPHANT
209,5,林威助,LF,ELEPHANT
209,5,張正偉,|(RF),ELEPHANT
209,6,蔣智賢,3B,ELEPHANT
209,6,陳江和,|(3B),ELEPHANT
209,7,許基宏,DH,ELEPHANT
209,8,陳家駒,C,ELEPHANT
209,9,潘萣翔,2B,ELEPHANT
211,1,張志豪,CF,ELEPHANT
211,2,王勝偉,SS,ELEPHANT
211,3,周思齊,RF,ELEPHANT
211,4,彭政閔,1B,ELEPHANT
211,5,林威助,LF,ELEPHANT
211,6,蔣智賢,3B,ELEPHANT
211,7,許基宏,DH,ELEPHANT
211,7,陳子豪,|(PR),ELEPHANT
211,8,陳家駒,C,ELEPHANT
211,9,陳江和,2B,ELEPHANT
213,1,張志豪,CF,ELEPHANT
213,2,王勝偉,SS,ELEPHANT
213,3,周思齊,RF,ELEPHANT
213,4,彭政閔,1B,ELEPHANT
213,5,林威助,LF,ELEPHANT
213,5,陳子豪,|(LF),ELEPHANT
213,6,蔣智賢,3B,ELEPHANT
213,7,許基宏,DH,ELEPHANT
213,8,周聖訓,C,ELEPHANT
213,9,陳江和,2B,ELEPHANT
215,1,張正偉,RF,ELEPHANT
215,2,張志豪,CF,ELEPHANT
215,3,周思齊,LF,ELEPHANT
215,3,陳子豪,|(LF),ELEPHANT
215,4,彭政閔,1B,ELEPHANT
215,5,蔣智賢,3B,ELEPHANT
215,6,許基宏,DH,ELEPHANT
215,7,王勝偉,SS,ELEPHANT
215,7,蔡明覺,|(SS),ELEPHANT
215,8,周聖訓,C,ELEPHANT
215,8,林威助,|(PH),ELEPHANT
215,9,陳江和,2B,ELEPHANT
215,9,黃仕豪,|(PH)|(2B),ELEPHANT
217,1,張正偉,RF,ELEPHANT
217,2,張志豪,CF,ELEPHANT
217,3,林威助,DH,ELEPHANT
217,4,周思齊,LF,ELEPHANT
217,5,許基宏,1B,ELEPHANT
217,6,蔣智賢,3B,ELEPHANT
217,7,王勝偉,SS,ELEPHANT
217,8,陳家駒,C,ELEPHANT
217,8,周聖訓,|(C),ELEPHANT
217,9,陳江和,2B,ELEPHANT
219,1,張正偉,RF,ELEPHANT
219,2,張志豪,CF,ELEPHANT
219,3,蔣智賢,3B,ELEPHANT
219,4,彭政閔,DH,ELEPHANT
219,4,蔡明覺,|(PR),ELEPHANT
219,5,許基宏,1B,ELEPHANT
219,6,陳子豪,LF,ELEPHANT
219,7,王勝偉,SS,ELEPHANT
219,8,周聖訓,C,ELEPHANT
219,8,林威助,|(PH),ELEPHANT
219,8,郭健瑜,|(PR),ELEPHANT
219,8,陳家駒,|(C),ELEPHANT
219,9,黃仕豪,2B,ELEPHANT
219,9,陳江和,|(2B),ELEPHANT
222,1,張正偉,RF,ELEPHANT
222,2,張志豪,CF,ELEPHANT
222,3,蔣智賢,3B,ELEPHANT
222,4,彭政閔,DH,ELEPHANT
222,5,許基宏,1B,ELEPHANT
222,6,陳子豪,LF,ELEPHANT
222,7,王勝偉,SS,ELEPHANT
222,8,陳家駒,C,ELEPHANT
222,8,周聖訓,|(C),ELEPHANT
222,9,黃仕豪,2B,ELEPHANT
222,9,陳江和,|(2B),ELEPHANT
224,1,張正偉,RF,ELEPHANT
224,2,張志豪,CF,ELEPHANT
224,3,周思齊,LF,ELEPHANT
224,4,彭政閔,DH,ELEPHANT
224,5,蔣智賢,3B,ELEPHANT
224,6,許基宏,1B,ELEPHANT
224,7,王勝偉,SS,ELEPHANT
224,8,陳家駒,C,ELEPHANT
224,8,林威助,|(PH),ELEPHANT
224,8,周聖訓,|(C),ELEPHANT
224,9,陳江和,2B,ELEPHANT
224,9,陳子豪,|(PH),ELEPHANT
224,9,黃仕豪,|(2B),ELEPHANT
225,1,張正偉,RF,ELEPHANT
225,2,陳子豪,CF,ELEPHANT
225,2,林威助,|(PH),ELEPHANT
225,3,周思齊,LF,ELEPHANT
225,4,彭政閔,DH,ELEPHANT
225,5,蔣智賢,3B,ELEPHANT
225,6,許基宏,1B,ELEPHANT
225,7,王勝偉,SS,ELEPHANT
225,8,陳家駒,C,ELEPHANT
225,9,陳江和,2B,ELEPHANT
227,1,張正偉,RF,ELEPHANT
227,2,陳子豪,CF,ELEPHANT
227,3,周思齊,LF,ELEPHANT
227,3,林王啟瑋,|(LF),ELEPHANT
227,4,彭政閔,DH,ELEPHANT
227,4,黃仕豪,|(PH),ELEPHANT
227,5,蔣智賢,3B,ELEPHANT
227,6,許基宏,1B,ELEPHANT
227,7,王勝偉,SS,ELEPHANT
227,8,陳家駒,C,ELEPHANT
227,9,陳江和,2B,ELEPHANT
227,9,林威助,|(PH),ELEPHANT
227,9,蔡明覺,|(PR)|(2B),ELEPHANT
229,1,張正偉,RF,ELEPHANT
229,2,陳子豪,CF,ELEPHANT
229,3,周思齊,LF,ELEPHANT
229,3,林王啟瑋,|(PH)|(LF),ELEPHANT
229,4,彭政閔,DH,ELEPHANT
229,5,蔣智賢,3B,ELEPHANT
229,5,黃仕豪,|(3B),ELEPHANT
229,5,林威助,|(PH),ELEPHANT
229,5,蔡明覺,|(2B),ELEPHANT
229,6,許基宏,1B,ELEPHANT
229,7,王勝偉,SS,ELEPHANT
229,8,周聖訓,C,ELEPHANT
229,8,陳家駒,|(C),ELEPHANT
229,9,陳江和,2B(3B),ELEPHANT
232,1,張正偉,RF,ELEPHANT
232,2,陳子豪,CF,ELEPHANT
232,3,周思齊,LF,ELEPHANT
232,4,彭政閔,1B,ELEPHANT
232,4,黃仕豪,|(PR)|(3B),ELEPHANT
232,5,許基宏,3B(1B),ELEPHANT
232,6,林威助,DH,ELEPHANT
232,7,王勝偉,SS,ELEPHANT
232,8,陳家駒,C,ELEPHANT
232,9,陳江和,2B,ELEPHANT
234,1,張正偉,RF,ELEPHANT
234,2,陳子豪,CF,ELEPHANT
234,3,周思齊,LF,ELEPHANT
234,4,彭政閔,1B,ELEPHANT
234,5,許基宏,3B,ELEPHANT
234,6,林威助,DH,ELEPHANT
234,7,王勝偉,SS,ELEPHANT
234,8,周聖訓,C,ELEPHANT
234,8,陳智弘,|(C),ELEPHANT
234,9,陳江和,2B,ELEPHANT
235,1,張正偉,RF,ELEPHANT
235,2,陳子豪,CF,ELEPHANT
235,3,周思齊,LF,ELEPHANT
235,4,彭政閔,1B,ELEPHANT
235,5,許基宏,3B,ELEPHANT
235,6,林威助,DH,ELEPHANT
235,7,王勝偉,SS,ELEPHANT
235,8,周聖訓,C,ELEPHANT
235,8,張志豪,|(PH),ELEPHANT
235,9,陳江和,2B,ELEPHANT
235,9,張志強,|(2B),ELEPHANT
237,1,張正偉,RF,ELEPHANT
237,2,張志豪,CF,ELEPHANT
237,3,周思齊,LF,ELEPHANT
237,4,彭政閔,1B,ELEPHANT
237,5,許基宏,3B,ELEPHANT
237,6,林威助,DH,ELEPHANT
237,7,王勝偉,SS,ELEPHANT
237,8,黃仕豪,2B,ELEPHANT
237,8,張志強,|(PH)|(2B),ELEPHANT
237,9,陳智弘,C,ELEPHANT
237,9,周聖訓,|(C),ELEPHANT
237,9,陳子豪,|(PH),ELEPHANT
239,1,張正偉,RF,ELEPHANT
239,1,張志強,|(2B),ELEPHANT
239,2,張志豪,CF,ELEPHANT
239,3,周思齊,LF(RF),ELEPHANT
